seasonType,year,league,teamId,athleteId,appearances_value,subIns_value,foulsCommitted_value,foulsSuffered_value,yellowCards_value,redCards_value,ownGoals_value,goalAssists_value,offsides_value,shotsOnTarget_value,totalShots_value,totalGoals_value,shotsFaced_value,saves_value,goalsConceded_value,timestamp
12868,2024,AFC.CHAMPIONS,5325,7348,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2025-02-21 05:52:36
12868,2024,AFC.CHAMPIONS,7477,17566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-08-18 05:05:47
12868,2024,AFC.CHAMPIONS,817,22774,5,0,0,3,0,0,0,0,1,13,32,6,0,0,1,2025-02-21 05:52:33
12868,2024,AFC.CHAMPIONS,9693,46569,3,2,1,4,0,0,0,0,0,0,1,0,0,0,4,2025-02-21 05:52:38
12868,2024,AFC.CHAMPIONS,7120,65421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-08-18 05:05:49
12868,2024,AFC.CHAMPIONS,7527,73184,1,1,2,2,0,0,0,0,0,0,1,0,0,0,1,2024-08-18 05:05:41
12868,2024,AFC.CHAMPIONS,7527,75465,3,3,0,0,0,0,0,0,0,0,1,0,0,0,0,2025-02-21 05:52:34
12868,2024,AFC.CHAMPIONS,7521,82922,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2025-02-08 05:55:58
12868,2024,AFC.CHAMPIONS,7112,84940,5,4,2,1,0,0,0,0,0,0,1,0,0,0,2,2024-08-18 05:05:46
12868,2024,AFC.CHAMPIONS,17689,85394,8,0,7,12,1,0,0,0,0,0,2,0,0,1,8,2025-02-21 05:52:37
12868,2024,AFC.CHAMPIONS,7112,90660,6,2,7,5,1,1,0,0,0,1,1,1,0,0,3,2025-02-21 05:52:37
12868,2024,AFC.CHAMPIONS,17689,91401,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-02-21 05:52:37
12868,2024,AFC.CHAMPIONS,7129,91514,3,3,4,0,1,0,0,0,0,0,1,0,0,0,1,2025-02-21 05:52:32
