seasonType,eventId,teamId,homeAway,winner,formation,active,starter,jersey,athleteId,athleteDisplayName,position,formationPlace,subbedIn,subbedInForAthleteId,subbedInForAthleteJersey,subInAthleteId,subInClockValue,subInDisplayClock,subbedOut,subbedOutForAthleteId,subbedOutForAthleteJersey,subOutAthleteId,subOutClockValue,subOutDisplayClock,updateTime
13318,735673,2934,home,1,3-4-1-2,1,1,1,109333,Zac Jones,Goalkeeper,1,0,0,-1,,,,0,0,-1,,,,2025-05-19 04:54:17
13318,735673,2934,home,1,3-4-1-2,1,1,18,225112,Greg Walters,Right Midfielder,2,0,0,-1,,,,1,347498,14,347498.0,5280.0,88',2025-05-19 04:54:17
13318,735673,2934,home,1,3-4-1-2,1,1,23,271149,Jacob Owen,Left Midfielder,3,0,0,-1,,,,1,329447,24,329447.0,5280.0,88',2025-05-19 04:54:17
13318,735673,2934,home,1,3-4-1-2,1,1,17,161938,Kyle McCarthy,Center Left Defender,4,0,0,-1,,,,0,0,-1,,,,2025-05-19 04:54:17
13318,735673,2934,home,1,3-4-1-2,1,1,6,6468,Lee Jenkins,Center Defender,5,0,0,-1,,,,0,0,-1,,,,2025-05-19 04:54:17
13318,735673,2934,home,1,3-4-1-2,1,1,8,223986,Corey Shephard,Center Right Defender,6,0,0,-1,,,,0,0,-1,,,,2025-05-19 04:54:17
13318,735673,2934,home,1,3-4-1-2,1,1,3,256917,Rhys Abbruzzese,Center Right Midfielder,7,0,0,-1,,,,0,0,-1,,,,2025-05-19 04:54:17
13318,735673,2934,home,1,3-4-1-2,1,1,5,252869,Dylan Rees,Center Left Midfielder,8,0,0,-1,,,,0,0,-1,,,,2025-05-19 04:54:17
13318,735673,2934,home,1,3-4-1-2,1,1,10,213590,Daniel Hawkins,Attacking Midfielder,9,0,0,-1,,,,1,388577,19,388577.0,4380.0,73',2025-05-19 04:54:17
13318,735673,2934,home,1,3-4-1-2,1,1,28,307407,Ben Ahmun,Center Right Forward,10,0,0,-1,,,,1,133587,7,133587.0,5280.0,88',2025-05-19 04:54:17
13318,735673,2934,home,1,3-4-1-2,1,1,20,243463,Owain Jones,Center Left Forward,11,0,0,-1,,,,1,307701,9,307701.0,3360.0,56',2025-05-19 04:54:17
13318,735673,2934,home,1,3-4-1-2,1,0,21,36630,Daniel John,Substitute,0,0,0,-1,,,,0,0,-1,,,,2025-05-19 04:54:17
13318,735673,2934,home,1,3-4-1-2,1,0,19,388577,Kyle Kenniford,Substitute,0,1,213590,10,213590.0,4380.0,73',0,0,-1,,,,2025-05-19 04:54:17
13318,735673,2934,home,1,3-4-1-2,1,0,12,365257,Ifan Knott,Substitute,0,0,0,-1,,,,0,0,-1,,,,2025-05-19 04:54:17
13318,735673,2934,home,1,3-4-1-2,1,0,14,347498,Harri John,Substitute,0,1,225112,18,225112.0,5280.0,88',0,0,-1,,,,2025-05-19 04:54:17
13318,735673,2934,home,1,3-4-1-2,1,0,24,329447,Iori Humphries,Substitute,0,1,271149,23,271149.0,5280.0,88',0,0,-1,,,,2025-05-19 04:54:17
13318,735673,2934,home,1,3-4-1-2,1,0,9,307701,Ben Fawcett,Substitute,0,1,243463,20,243463.0,3360.0,56',0,0,-1,,,,2025-05-19 04:54:17
13318,735673,2934,home,1,3-4-1-2,1,0,7,133587,Ricky Watts,Substitute,0,1,307407,28,307407.0,5280.0,88',0,0,-1,,,,2025-05-19 04:54:17
13318,735673,7590,away,0,3-4-2-1,1,1,1,301424,Ben Hughes,Goalkeeper,1,0,0,-1,,,,0,0,-1,,,,2025-05-19 04:54:17
13318,735673,7590,away,0,3-4-2-1,1,1,17,364561,Sam Downey,Right Midfielder,2,0,0,-1,,,,1,213129,8,213129.0,2760.0,46',2025-05-19 04:54:17
13318,735673,7590,away,0,3-4-2-1,1,1,2,346945,Morgan Owen,Left Midfielder,3,0,0,-1,,,,1,293211,21,293211.0,3780.0,63',2025-05-19 04:54:17
13318,735673,7590,away,0,3-4-2-1,1,1,5,296316,Phil Mooney,Center Left Defender,4,0,0,-1,,,,0,0,-1,,,,2025-05-19 04:54:17
13318,735673,7590,away,0,3-4-2-1,1,1,27,251077,Ryan Sears,Center Defender,5,0,0,-1,,,,0,0,-1,,,,2025-05-19 04:54:17
13318,735673,7590,away,0,3-4-2-1,1,1,18,277333,Paulo Mendes,Center Right Defender,6,0,0,-1,,,,0,0,-1,,,,2025-05-19 04:54:17
13318,735673,7590,away,0,3-4-2-1,1,1,3,264438,Matthew Jones,Center Right Midfielder,7,0,0,-1,,,,1,364566,15,364566.0,4920.0,82',2025-05-19 04:54:17
13318,735673,7590,away,0,3-4-2-1,1,1,12,138719,Blaine Hudson,Center Left Midfielder,8,0,0,-1,,,,1,315567,22,315567.0,2760.0,46',2025-05-19 04:54:17
13318,735673,7590,away,0,3-4-2-1,1,1,9,45548,Adam Rhys Davies,Forward,9,0,0,-1,,,,0,0,-1,,,,2025-05-19 04:54:17
13318,735673,7590,away,0,3-4-2-1,1,1,11,307843,Louis Lloyd,Center Right Forward,10,0,0,-1,,,,0,0,-1,,,,2025-05-19 04:54:17
13318,735673,7590,away,0,3-4-2-1,1,1,23,337107,Joshua Lock,Center Left Forward,11,0,0,-1,,,,1,278837,10,278837.0,4260.0,71',2025-05-19 04:54:17
13318,735673,7590,away,0,3-4-2-1,1,0,21,293211,Joe Faux,Substitute,0,1,346945,2,346945.0,3780.0,63',0,0,-1,,,,2025-05-19 04:54:17
13318,735673,7590,away,0,3-4-2-1,1,0,22,315567,Jake Canavan,Substitute,0,1,138719,12,138719.0,2760.0,46',0,0,-1,,,,2025-05-19 04:54:17
13318,735673,7590,away,0,3-4-2-1,1,0,10,278837,Darren Thomas,Substitute,0,1,337107,23,337107.0,4260.0,71',0,0,-1,,,,2025-05-19 04:54:17
13318,735673,7590,away,0,3-4-2-1,1,0,16,347348,Osian Evans,Substitute,0,0,0,-1,,,,0,0,-1,,,,2025-05-19 04:54:17
