seasonType,eventId,teamId,homeAway,winner,formation,active,starter,jersey,athleteId,athleteDisplayName,position,formationPlace,subbedIn,subbedInForAthleteId,subbedInForAthleteJersey,subInAthleteId,subInClockValue,subInDisplayClock,subbedOut,subbedOutForAthleteId,subbedOutForAthleteJersey,subOutAthleteId,subOutClockValue,subOutDisplayClock,updateTime
13353,735721,3735,home,1,3-5-2,1,1,1,79505,Ronald Koeman,Goalkeeper,1,0,0,-1,,,,0,0,-1,,,,2025-05-24 04:56:17
13353,735721,3735,home,1,3-5-2,1,1,11,359132,Tyrese Noslin,Right Midfielder,2,0,0,-1,,,,0,0,-1,,,,2025-05-24 04:56:17
13353,735721,3735,home,1,3-5-2,1,1,2,200158,Jeff Hardeveld,Left Midfielder,3,0,0,-1,,,,1,354566,8,354566.0,5040.0,84',2025-05-24 04:56:17
13353,735721,3735,home,1,3-5-2,1,1,6,181345,Danny Bakker,Center Left Defender,4,0,0,-1,,,,0,0,-1,,,,2025-05-24 04:56:17
13353,735721,3735,home,1,3-5-2,1,1,21,308107,Dewon Koswal,Center Defender,5,0,0,-1,,,,0,0,-1,,,,2025-05-24 04:56:17
13353,735721,3735,home,1,3-5-2,1,1,3,138531,Mitch Apau,Center Right Defender,6,0,0,-1,,,,0,0,-1,,,,2025-05-24 04:56:17
13353,735721,3735,home,1,3-5-2,1,1,25,306461,Tyrone Owusu,Center Right Midfielder,7,0,0,-1,,,,1,140527,12,140527.0,5040.0,84',2025-05-24 04:56:17
13353,735721,3735,home,1,3-5-2,1,1,17,332709,Nils Rossen,Center Left Midfielder,8,0,0,-1,,,,1,265590,27,265590.0,5400.0,90',2025-05-24 04:56:17
13353,735721,3735,home,1,3-5-2,1,1,7,205654,Mohamed Hamdaoui,Center Left Forward,9,0,0,-1,,,,1,263498,14,263498.0,3660.0,61',2025-05-24 04:56:17
13353,735721,3735,home,1,3-5-2,1,1,9,281525,Youssef El Kachati,Center Right Forward,10,0,0,-1,,,,1,375488,19,375488.0,6660.0,111',2025-05-24 04:56:17
13353,735721,3735,home,1,3-5-2,1,1,4,304595,Guus Offerhaus,Attacking Midfielder,11,0,0,-1,,,,0,0,-1,,,,2025-05-24 04:56:17
13353,735721,3735,home,1,3-5-2,1,0,12,140527,Tom Overtoom,Substitute,0,1,306461,25,306461.0,5040.0,84',0,0,-1,,,,2025-05-24 04:56:17
13353,735721,3735,home,1,3-5-2,1,0,14,263498,Mees Kaandorp,Substitute,0,1,205654,7,205654.0,3660.0,61',0,0,-1,,,,2025-05-24 04:56:17
13353,735721,3735,home,1,3-5-2,1,0,27,265590,Reda Kharchouch,Substitute,0,1,332709,17,332709.0,5400.0,90',0,0,-1,,,,2025-05-24 04:56:17
13353,735721,3735,home,1,3-5-2,1,0,20,280066,Joey Houweling,Substitute,0,0,0,-1,,,,0,0,-1,,,,2025-05-24 04:56:17
13353,735721,3735,home,1,3-5-2,1,0,28,297542,Tyrick Bodak,Substitute,0,0,0,-1,,,,0,0,-1,,,,2025-05-24 04:56:17
13353,735721,3735,home,1,3-5-2,1,0,16,308130,Achraf Douiri,Substitute,0,0,0,-1,,,,0,0,-1,,,,2025-05-24 04:56:17
13353,735721,3735,home,1,3-5-2,1,0,18,334533,Remi Van Ekeris,Substitute,0,0,0,-1,,,,0,0,-1,,,,2025-05-24 04:56:17
13353,735721,3735,home,1,3-5-2,1,0,8,354566,Jayden Turfkruier,Substitute,0,1,200158,2,200158.0,5040.0,84',0,0,-1,,,,2025-05-24 04:56:17
13353,735721,3735,home,1,3-5-2,1,0,19,375488,Sebastiaan Hagedoorn,Substitute,0,1,281525,9,281525.0,6660.0,111',0,0,-1,,,,2025-05-24 04:56:17
13353,735721,3735,home,1,3-5-2,1,0,15,375939,Adil Lechkar,Substitute,0,0,0,-1,,,,0,0,-1,,,,2025-05-24 04:56:17
13353,735721,3735,home,1,3-5-2,1,0,26,388596,Jaylan Van Schooneveld,Substitute,0,0,0,-1,,,,0,0,-1,,,,2025-05-24 04:56:17
13353,735721,271,away,0,4-2-3-1,1,1,36,310130,Pepijn Van De Merbel,Goalkeeper,1,0,0,-1,,,,0,0,-1,,,,2025-05-24 04:56:17
13353,735721,271,away,0,4-2-3-1,1,1,18,292770,Rik Mulders,Right Back,2,0,0,-1,,,,1,251734,3,251734.0,7140.0,119',2025-05-24 04:56:17
13353,735721,271,away,0,4-2-3-1,1,1,14,195965,Nick De Groot,Left Back,3,0,0,-1,,,,0,0,-1,,,,2025-05-24 04:56:17
13353,735721,271,away,0,4-2-3-1,1,1,33,365029,Mees Laros,Left Midfielder,4,0,0,-1,,,,0,0,-1,,,,2025-05-24 04:56:17
13353,735721,271,away,0,4-2-3-1,1,1,15,297940,Teun van Grunsven,Center Right Defender,5,0,0,-1,,,,0,0,-1,,,,2025-05-24 04:56:17
13353,735721,271,away,0,4-2-3-1,1,1,5,324740,Stan Hendrikx,Center Left Defender,6,0,0,-1,,,,0,0,-1,,,,2025-05-24 04:56:17
13353,735721,271,away,0,4-2-3-1,1,1,47,355504,Sheddy Barglan,Attacking Midfielder Right,7,0,0,-1,,,,1,308846,16,308846.0,5940.0,99',2025-05-24 04:56:17
13353,735721,271,away,0,4-2-3-1,1,1,23,338305,Mikulás Bakala,Right Midfielder,8,0,0,-1,,,,1,305460,6,305460.0,3780.0,63',2025-05-24 04:56:17
13353,735721,271,away,0,4-2-3-1,1,1,21,365025,Denzel Kuijpers,Forward,9,0,0,-1,,,,1,243173,7,243173.0,4680.0,78',2025-05-24 04:56:17
13353,735721,271,away,0,4-2-3-1,1,1,11,130516,Danny Verbeek,Attacking Midfielder,10,0,0,-1,,,,1,362523,40,362523.0,5400.0,90',2025-05-24 04:56:17
